LocAddState,MktName,LocAddSt,LocAddCity,LocAddZip,x1,y1
Illinois,Oak Lawn Farmers Market,North Parking Lot of Villiage Hall,Oak Lawn,60453,-87.7502,41.7135
Illinois,Oak Park Farmers' Market,,none,,0,0
Illinois,Oak Park Farmers' Market,460 Lake Street,Oak Park,60302,-87.7871,41.8884
Illinois,Old Dundee Farmers Market,319 N. River Street,East Dundee,60118,-88.2748,42.1011
Illinois,Olde Schaumburg Centre Farmers Market,"190 S. Roselle Road, Town Square",Schaumburg,60193,-88.0807,42.0249
Illinois,Olympia Fields Farmers Market,20301 Western Ave.,Olympia Fields,60461,-87.6737,41.5197
Illinois,Oneida Farmers Market,221 W Hwy 34,Oneida,61467,0,0
Illinois,Orangeville Farmers Market,Richland /creek Trailhead W. High St,Orangville,62450,-89.6505,42.4694
Illinois,Oregan Farmers Market,304 S. 5th St.,Oregon,61061,-89.3513,42.0036
Illinois,Orland Park Farmers Market,14700 S Ravinia Ave,Orland Park,60462,-87.8561,41.6231
Illinois,Ottawa Area Chamber of Commerce Farmers Market,100 Jackson Street,Ottawa,61350,-88.8421,41.3492
Illinois,Palatine Farmers' Market,Smith and Wood Street,Palatine,60067,-88.0481,42.1135
Illinois,Palos Heights Farmer's Market,12217 S. Harlem Ave.,Palos Heights,60445,-87.7964,41.6694
Illinois,Palos Park Women's Club Farmers Market,123rd & 88th Ave.,Palos Park,60464,-87.8336,41.6645
Illinois,Park Forest Farmers Market,271 Lakewood Blvd.,Park Forest,60466,-87.6817,41.4845
Illinois,Park Ridge Farmers Market,19 Prairie,Park Ridge,60068,-87.8334,42.0104
Illinois,Pawnee Farmers Market,Village Square,Pawnee,62558,0,0
Illinois,Paxton Farmers Market,249 North Market Street,Paxton,60957,-88.0966,40.4628
Illinois,Pekin Downtown Farmers Market,17 S. Capitol St.,Pekin,61554,-89.6495,40.5682
Illinois,Peoria Farmers Market at the Metro Centre,4700 N. University- Metro Mall,Peoria,61614,-89.6124,40.7452
Illinois,Peoria Riverfront Market,"300 SW Water St, Liberty Park",Peoria,61602,-89.5906,40.6875
Illinois,Pinckneyville Farmers Market,1 E Water St.,Pinckneyville,62274,-89.3941,38.0747
Illinois,Plainfield Farmers Market,IL- 59 & W Lockport St.,Plainfield,60544,-88.2023,41.6085
Illinois,Plaza Marketplace,1 Courthouse Square,Hillsboro,62049,-89.4934,39.1598
Illinois,Polo Chamber of Commerce Farmers Market,101 E. Mason St.,Polo,61064,-89.5778,41.9858
Illinois,Pontiac Farmers Market,Courthouse Square on Washington St.,Pontiac,61764,-88.6288,40.8802
Illinois,Port Clinton Square Farmers Market,600 Central Ave.,Highland Park,60035,-87.8001,42.1854
Illinois,Portage Park Farmers Market,4100 N Long Ave,Chicago,60641,-87.7667,41.9562
Illinois,Prairie Crossing Farm Market,18701-18899 W Casey Rd.,Grayslake,60030,-87.9946,42.3206
Illinois,Printer's Row (Chicago) Farmers Market,Dearborn & Polk (36W - 800S) Parking lot,Chicago,60602,-87.6292,41.8723
Illinois,Prudential Plaza (Chicago) Farmers Market,130 E Randolph St.,Chicago,60601,-87.6046,41.8006
Illinois,Quincy Historic District Farmers Market,Washington Park,Quincy,62301,-91.3674,40.0829
Illinois,Rantoul Chamber of Commerce Farmers Market,107 N. Kentucky,Rantoul,61866,-88.148,40.3106
Illinois,Ravinia Farmers Market,Dean Ave. (Between St. John's & Roger Williams Ave,Highland Park,60035,-87.7816,42.165
Illinois,Richland County Farmers Market,White Squirrel Dr.,Olney,62450,-88.2291,38.6952
Illinois,Ridgeville Park District Farmers Market,Ridgeville Park,Evanston,60202,-87.6856,42.0278
Illinois,Riverview Farmstead Market,111th Street,Naperville,60564,-88.2242,41.6804
Illinois,Robinson Farmers Market,Courthouse Square,Robison,62454,-87.7399,39.0057
Illinois,Rochelle Farmers Market,Main St.,Oregon,61061,-89.3327,42.0096
Illinois,Rock Falls Farmer marke,400 W 2nd Street between 4th & 5 Ave,Rock falls,61071,-89.695,41.7804
Illinois,Rockford City Market,100 North Water Street,Rockford,61101,-89.0891,42.2714
Illinois,Roscoe Main StreetSquare Farmers Market,Hwy 251 and Williams Dr.,Roscoe,61937,-89.0127,42.4213
Illinois,Rushville Main Street Farmers Market,210 N. Congress St.,Rushville,62681,-90.5628,40.1213
Illinois,Saturday Produce Market,One College Park (Richland College Campus),Decatur,62521,-88.8974,39.8849
Illinois,Sears Tower Plaza Farmers Market,233 S Wacker Dr.,Chicago,60606,-87.6082,41.7366
Illinois,Seguin Gardens Market,3100 S Central Ave,Cicero,60804,-87.7648,41.8343
Illinois,Sesser The Tuesday Sale,IL-148,Sesser,62884,0,0
Illinois,Shore Bank (Chicago) Farmers Market,"Shore Bank Parking lot, 70th & Jeffery",Chicago,60602,-87.576,41.767
Illinois,Skokie Farmers Market,5127 Oakton Street,Skokie,60077,-87.7557,42.0263
Illinois,South Chicago Farmers Market at Chief Nomo Oasis,2650 E 83rd St,Chicago,60617,-87.5591,41.7448
Illinois,South Shore (Chicago) Farmers Market,7054 S Jeffery Blvd,Chicago,60649,-87.5763,41.7666
Illinois,Southport Green Market,Southport and Grace at Blaine School parking lot,Chicago,60613,-87.6649,41.9507
Illinois,Springfield Old Capitol Farmers Market,"Adams Street, Between 2rd & 5th Sts.",Springfield,62701,-89.6486,39.8008
Illinois,St. Charles Farmers Market,307 Cedar Avenue,St. Charles,60174,-88.3098,41.9145
Illinois,Stark County Farmers Market,Downtown Wyoming,Wyoming,61491,-89.7731,41.0616
Illinois,Steeleville Farmers Market,107 West Broadway,Steeleville,62288,-89.6587,38.0071
Illinois,Stockton Farmers Market II,Downtown Stockton nextto Caseys on Highway 78,Stockton,61085,-90.0209,42.3462
Illinois,Stokton Farmers Market I,Off Highway 20 at Stockton Hight School,Stockton,61085,-90.0112,42.3556
Illinois,Taylorville Farmer's Market,"Downtown Taylorville, East side of Square",Taylorville,62568,-89.296,39.5501
Illinois,The Land of Goshen Community Market,"Downtown Edwardsville, on St. Louis Street",Edwardsville,62025,-89.9574,38.8123
Illinois,The Sunday Market,2301 W. Maypole,Chicago,60612,-87.6858,41.8841
Illinois,The Territory Farmers' Market,2000 Territory Drive,Galena,61036,-90.315,42.4048
Illinois,Tinley Park Farmers Market,Metra Station 173rd & Oak Park Ave.,Tinley Park,60477,-87.7833,41.575
Illinois,Trinity 7th St. Moline Farmers Market,500 John Deere Rd.,Moline,61265,-90.532,41.4664
Illinois,Trinity 7th St. Moline Farmers Market,500 John Deere Rd.,Moline,61265,-90.5292,41.4657
Illinois,Twin City Farmers Market,Downtown Sterling,Sterling,61081,-89.6976,41.7874
Illinois,Uptown Chicago Farmers Market,1145 W. Wilson (4600n-1145w) Truman College,Chicago,60640,-87.659,41.9654
Illinois,Uptown Normal Trailside Farmers Market,100 W North St,Normal,61761,-88.9844,40.5095
Illinois,Urbana's Market at the Square,400 South Vine Street,Urbana,61801,-88.2054,40.1096
Illinois,Vandalia Country Market,421 W Gallatin St.,Vandalia,62471,-89.0103,41.3355
Illinois,Villa Park French Market,E Park Blvd at S Ardmore Ave.,Villa Park,60181,-89.0412,38.0153
Illinois,Village of Lake Bluff Farmers Market,On East Center Ave. - corner of Center & Sheridan,Lake Bluff,60044,-87.8455,42.2792
Illinois,Village of Lemont Farmers Market,435 Talcott Street,Lemont,60439,-87.9976,41.6756
Illinois,Village of Orland Park Farmers Market,Village Center Complex,Orland Park,60462,-87.8565,41.6209
Illinois,Village of Skokie Farmer's Market,5127 Oakton,Skokie,60077,-87.7554,42.0261
Illinois,Village of Thornton Market in the Park,W Margaret St & Hubbard St,Thornton,60476,-87.6157,41.5684
Illinois,Warren Farmers Market,110 W Main St.,Warren,61087,-89.988,42.4959
Illinois,Warrenville Farmers Market,3S200 Route 59,Warrenville,60555,-88.2024,41.8284
Illinois,Watseka Farmers Market,First Trust & Savings Bank parking lot,Watseka,60970,-87.7342,40.7763
Illinois,Wauconda Farmers Market,100 N Main Street,Wauconda,60084,-88.1399,42.2593
Illinois,Waukegan Farmers Market,S Lewis Ave at Belvidere Rd,Waukegan,60085,-87.8558,42.3508
Illinois,Wayne County Farmers Market,Courthouse Square & Walmart Parking Lot,Fairfield,62837,-88.3652,38.3796
Illinois,West End Market,Church Street and Dodge Avenue,Evanston,60201,-87.6994,42.0479
Illinois,West Frankfort Farmers Market,1002 E Cleveland St,West Frankfort,62896,-88.9166,37.892
Illinois,Western Springs French Market,Hillgrove Ave between Lawn & Grand Ave,Western Springs,60558,-87.9005,41.8095
Illinois,Wheaton Farmers Market,Westside of Bldg on Boardwal adj to Cross St,Wheaton,60187,0,0
Illinois,Wheaton French Market,200 S Main St.,Wheaton,60187,-88.1066,41.8642
Illinois,Wicker Park/Bucktown (Chicago) Farmers Market,Wicker Park & Damen Streets,Chicago,60602,-87.6774,41.9089
Illinois,Winfield Farmers Market,Prairie Trail Center Shopping Center parking lot,Winfield,60190,-88.1521,41.8866
Illinois,Winfield Farmers' Market (Illinois),County Farm Road & Geneva Road,Winfield,60190,-88.1511,41.8882
Illinois,Woodstock Farmers Market,Woodstock Town Square,Woodstock,60098,-88.4475,42.3147
Illinois,Woodstock Farmers Market,Woodstock Town Square,Woodstock,60098,-88.4475,42.3146
Indiana,38th & Meridian Farmers Market,3808 North Meridian Street,Indianapolis,46208,-86.1587,39.826
Indiana,52 & Shadeland Avenue Farmers Market,5200 N. Shadeland Avenue,Indianapolis,46226,-86.0476,39.8481
Indiana,Arlene Knudson,305 N. Buckeye Street,Osgood,47037,-85.2924,39.1313
Indiana,Auburn Farmers Market,Courthouse Square,Auburn,46706,-85.0514,41.3606
Indiana,Bedford Farmers Market,US Hwy 50,Bedford,47421,-86.4997,38.8519
Indiana,Bedford Saturday Market,Courthouse Square,Bedford,47421,-86.4904,38.8633
Indiana,Bedford Tuesday/Thursday Market,Parking lot corner of 14th and J Streets,Bedford,47403,-86.4841,38.8634
Indiana,Binford Farmers Market,5060 East 62nd Street,Indianapolis,46220,-86.0858,39.8678
Indiana,Bloomingfoods Farmers Market,"Bloomingfoods parking lot, 3220 East 3rd Street",Bloomington,47401,-86.4924,39.1644
Indiana,Bloomington Community Farmers' Market,Madison Street at Sixth Street,Bloomington,47404,-86.5374,39.1676
Indiana,Bloomington Community Farmers' Market,401 North Morton St.,Bloomington,47401,-86.5361,39.1695
Indiana,Bluffton Farmer's Market,Dutch Mill Plaza - 360 N. Main St.,Bluffton,46714,-85.1718,40.7433
Indiana,Broad Ripple Farmers Market,,Indianapolis,46220,-86.1354,39.8688
Indiana,Broad Ripple Farmers Market,,Indianapolis,46220,-86.1311,39.8696
Indiana,Brookville Farmers Market,Indiana Highway 52 ÊSouth,"Brookville, Indiana",47012,-85.0047,39.4013
Indiana,"Brownstown, Indiana Farmer's Market",Walnut St.,Brownstown,47220,-86.053,38.8794
Indiana,Carmel Farmers Market,5 Center Green,Carmel,46032,-86.1304,39.9694
Indiana,Cass County Farmers Market I,"Wal-Mart parking lot, U.S. 24, East",Logansport,46947,-86.3134,40.7572
Indiana,Cass County Farmers Market II,"National City Bank parking lot, East Market",Logansport,46947,-86.6353,40.5777
Indiana,Centerville Farmers Market,Behind Schraeder Real Estate,Centerville,47330,-84.9963,39.8195
Indiana,Chesterton's European Market,220 Broadway,Chesterton,46304,-87.0536,41.6108
Indiana,Cicero Farmers Market,Port Cicero Shopping Plaza,Cicero,46034,-86.0135,40.1303
Indiana,City Hall Farmer's Market,700 Main Street,Tell City,47586,-86.769,37.9517
Indiana,City of Bloomington Community Farmers' Market,401 N. Morton St.,Bloomington,47404,-86.5367,39.1692
Indiana,City of Bloomington Tuesday Community Farmers' Market,316 W. Sixth St.,Bloomington,47404,-86.5371,39.1674
Indiana,Clark County Farmers Market,On the Square,Charlestown,47111,0,0
Indiana,Clark County Farmers Market,Corner of Chestnut & Locust Streets,Jeffersonville,47130,-85.7379,38.2731
Indiana,Clark County Farmers Market II,Around the Square in Charleston,Charleston,,-85.719,38.3055
Indiana,Columbia City Farmers Market,West of Courthouse Square,Columbia City,46725,-85.8363,41.585
Indiana,Columbus City Farmers Market,25th street and Fair Oaks Mall Êbetween Elder -Beerman and JC Penny outside,Columbus,47201,-85.9022,39.2227
Indiana,"Columbus Farmer's Market, Columbus, Indiana",600 Washington St,Columbus,47201,-85.9212,39.2047
Indiana,Community Farmers' Market of Owen County,60 S. Main St.,Spencer,47460,-86.7621,39.2856
Indiana,Connersville/Fayette County Farmers Market,K-Mart parking lot,Connersville,47331,-85.142,39.6439
Indiana,Crawfordsville Farmers Market,Bank One parking lot,Crawfordsville,47933,-86.9043,40.0347
Indiana,Crawfordsville/Montgomery County Farmers Markret,corner of Market & Washington sts.,Crawfordsville,,-86.9009,40.0425
Indiana,Crown Point Farmers Market,South Main Street,Crown Point,46307,-87.3647,41.4155
Indiana,Cumberland Farmers Market,11501 E. Washington St.,Cumberland,46229,-85.9612,39.7758
Indiana,Danville Farmers Market,Courthouse Square,Danville,46122,0,0
Indiana,Decatur Farmer's Market,231 East Monroe Street,Decatur,46733,-84.9201,40.8323
Indiana,Downtown North Manchester,Main St. in fron of Antiques Mall,North Manchester,46962,-85.8357,40.974
Indiana,Downtown Seymour Farmers Market,City parking lot at Walnut & Saint Louis,Brookwnstown,47220,-86.0381,38.878
Indiana,Downtown Terre Haute Farmers' Market,,Terre Haute,47807,-87.4048,39.4675
Indiana,Elkhart Community Farmer's Market,100 North Elkhart Ave.,Elkhart,46516,-85.9685,41.6901
Indiana,English Farmers Market,201 Indiana Ave,English,47118,-86.4432,38.3511
Indiana,Farmers Market,South Elkhart Street-across from the post office,Wakarusa,46573,-86.021,41.5359
Indiana,Farmers Market at Minnetrista Orchard Shop,Minnetrista Orchard Shop,Muncie,47303,-85.7596,40.3871
Indiana,Farmers Market at the Barn,"At the Barn, 1201 E. 38th Street",Indianapolis,46205,-86.1365,39.8257
Indiana,Fishers Farmers Market,11601 Municipal Drive,Fishers,46038,-86.0163,39.9575
Indiana,Frankfort Farmers Market,,Frankfort,46041,-86.5104,40.2801
Indiana,Fulton County Farmers Market,"County Courthouse (Parking Lot, East Sidr)",Rochester,46975,-86.217,41.0656
Indiana,Geist Farmers Market,8115 Oaklandon Road,Indianapolis,46236,-85.9564,39.9034
Indiana,Goshen Farmer's Market,212 W. Washington St.,Goshen,46526,-85.8373,41.5846
Indiana,Grace Point Farmers Market,1155 North Main St.,Nappanee,46550,-85.9979,41.4674
Indiana,Grant County Farmer's Market,212 East North A St.,Gas City,46933,-85.6128,40.4888
Indiana,Grant County Farmer's Market,102 East 3rd St.,Marion,46952,-85.6597,40.5588
Indiana,Greater Danville Chamber of Commerce Farmer's Market,2 South Jefferson St.,Danville,in,-86.5249,39.7603
Indiana,Greencastle/Putnam County Farmers' Market,Downtown Square/Franklin Street and RobeAnn Park,Greencastle,46135,-86.865,39.6447
Indiana,Greenfield Farmers Market,Eastside of Courthouse,Greenfield,46140,-85.7559,39.7932
Indiana,Greensburg/Decatur County Farmers' Market,150 Courthouse Square,Greensburg,47240,-85.4835,39.3369
Indiana,Greenwood Farmers Market,Madison,Greenwood,46143,-86.108,39.6105
Indiana,Harrison County Farmer's Market,1390 Old Hwy 135 NW,Corydon,47112,-86.1352,38.1812
Indiana,Harrison County Farmer's Market,300 N Capitol Ave,Corydon,47112,-86.1254,38.2117
Indiana,Harrison County Farmers Market II,1390 Old Hwy 135 - Corydon Baptist Mission Parking Lot,Corydon,47112,-86.1352,38.1813
Indiana,Harvest Market at the Fairgrounds,620 N Apple Street,Greenfield,46140,-85.7568,39.7903
Indiana,Harvest with a Heart,105 W. Emeline Street,Milford,46542,-85.8466,41.4087
Indiana,Heart of Rushville's Farmers & Artisans Market,100 E. 3rd Street,Rushville,46173,-85.4441,39.6091
Indiana,Henry County Farmers Market,100 block of S Main Street,New Castle,47632,-85.355,39.9705
Indiana,Highland Street Market,3001 Ridge Road,Highland,46322,-87.4561,41.5551
Indiana,Historic Lafayette Farmers Market,5th Street in Downtwon Lafayette,Lafayette,47901,-86.8941,40.3886
Indiana,Historic Lafayette Farmers Market,Dauch Alumni Center,West Lafayette,47906,-86.9108,40.4219
Indiana,Historic West Main Street Farmers Market,1936 West Main Street,Fort Wayne,46808,-85.1679,41.0787
Indiana,Hobart Summer Market on the Lake,3rd & Main Street,Hobart,46342,-87.2549,41.532
Indiana,Howe Farmers Market,Town Park,Howe,46746,-85.379,41.7227
Indiana,Huntingburg Farmers Market,507 North Main Street,Huntingburg,47542,-86.9551,38.2986
Indiana,Huntington WIC Market,350 Hauenstein Rd,Huntington,46750,-85.5204,40.8955
Indiana,Hurlock Farmers' and Watermen's Market,7010 E. Raymond Street,Indianapolis,46239,-86.0437,39.7415
Indiana,Irvington Farmers Market & Art Fair,5301 E. St. Clair Street (East Side Indy),"Ellenberger Park, Indianapolis",46219,-86.0782,39.7776
Indiana,Jennings County Farmers Market,North Vernon City Park,North Vernon,47265,-85.6389,39.013
Indiana,Knightstown Farmers' Market,N Washington St,Knightstown,46148,-85.5245,39.796
Indiana,Knox County Farmers Market,"Old State Bank parking lot, 2nd St. and Busseron",Vincennes,47951,-87.4456,40.7775
Indiana,Knox Farmers Market,1601 South Heaton (hwy 35),Knox,46534,-86.6209,41.2826
Indiana,Kokomo Downtown Farmers' Market,,Kokomo,46901,-86.13,40.4863
Indiana,Kokomo Farmers Market,Corner of Sycamore and Union Streets,Kokomo,46901,-86.13,40.4865
Indiana,"Kosciusko County Farmers' Market, LLC",,none,,0,0
Indiana,"Kosciusko County Farmers' Market, LLC",1400 E. Smith Street (Kosciusko Co. Fairgrounds),Warsaw,46580,-85.8381,41.2319
Indiana,"Kosciusko County Farmers' Market, LLC",1400 Smith Street (Kosciusko County Fairgrounds),Warsaw,46580,-85.8379,41.2322
Indiana,"Kosciusko County Farmers' Market, LLC",1400 E. Smith Street (Kosciusko Co. Fairgrounds),Wasaw,46580,-85.838,41.2319
Indiana,Lafayette Farmers Market at Purdue,Sheetz and Wood Streets,West Lafayette,47906,-86.9118,40.4236
Indiana,LaGrange Community Farmers Market,East Spring Street,LaGrange,46761,-85.4141,41.644
Indiana,LaPorte Farmers Market,Downtown on State St. North of Courthouse,LaPorte,46350,-86.7215,41.6111
Indiana,Lawrenceburg Farmers Market,Lawrenceburg Public Library,Milan,47031,-84.8498,39.0916
Indiana,Madison Farmers Market,Main & Broadway Streets,Broadway Fountain,47250,-85.3831,38.7369
Indiana,Markleville Farmers Market,State Road 38,Markleville,46056,-85.6185,39.9787
Indiana,Mark's Farm Market & Greenhouses,,Chesterton,46304,-86.785,41.6902
Indiana,Mark's Farm Market & Greenhouses,4374 W US Hwy 20,LaPorte,46350,-86.7849,41.6903
Indiana,Matthys Farm Market,57754 Crumstown Hwy,South Bend,46619,-86.3587,41.6552
Indiana,McCordsville Market,5759 W. Broadway,McCordsville,46055,-85.9151,39.898
Indiana,Michigan City Farmers Market,8th & Washington Streets,Michigan City,46360,-86.9016,41.7135
Indiana,Mill Race Center Farmers Market,2d & Washington Streets,Goshen,46527,-85.8434,41.5887
Indiana,Miller Beach Farmers Market,215 N. Grand Blvd.,Gary,46403,-87.2612,41.6086
Indiana,Minnetrista's Farmers Market,1200 n Minnetrista Parkway,Muncie,47303,-85.3899,40.2057
Indiana,Morgan County Farmers' Market,,Martinsville,46151,-86.4283,39.4278
Indiana,Morgan County Farmers' Market,11 W Carlisle Street,Mooresville,46158,-86.3801,39.6172
Indiana,Mt. Vernon Farmers Market,1006 E. 4th St.,Mt. Vernon,47620,-87.8844,37.935
Indiana,New Albany Farmers Market,1850 State Street,New Albany,47150,-85.8352,38.3006
Indiana,New Albany Farmers Market,202 E. Market,New Albany,47150,-85.8209,38.285
Indiana,New Albany State Street Farmers Market,"648 State St., Dairy Queen parking lot",New Albany,47150,-85.8252,38.2884
